"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1177592163347193856","Fri Sep 27 14:33:45 +0000 2019","3","Kepala BPIW Kementerian PUPR Hadi Sucahyono mengungkapkan beratnya tugas memindahkan ibu kota negara (IKN). Begini ungkapannya: #PUPR https://t.co/pU0bpGLUhg","1177592163347193856","","","in","Jakarta, Indonesia","0","1","0","https://twitter.com/detikfinance/status/1177592163347193856","135795460","detikfinance"
"1176798257474760704","Wed Sep 25 09:59:03 +0000 2019","0","Anggota Pansus IKN ada Potensi Mudhorot di Pemindahan Ibu Kota Negara https://t.co/Cfdgs7ynnC .. ... #GoAceh","1176798257474760704","","","in","Lhokseumawe","0","0","0","https://twitter.com/GoAcehco/status/1176798257474760704","3627094934","GoAcehco"
"1177542931177201664","Fri Sep 27 11:18:07 +0000 2019","1","Kepala BPIW Kementerian PUPR Hadi Sucahyono mengatakan untuk bisa membangun infrastruktur di IKN perlu payung hukum. Seperti apa penuturannya? #IbuKotaBaru #KementerianPUPR https://t.co/eUVwcbhnkO","1177542931177201664","","","in","Jakarta, Indonesia","0","0","0","https://twitter.com/detikfinance/status/1177542931177201664","135795460","detikfinance"
"1176799139071287298","Wed Sep 25 10:02:33 +0000 2019","0","Anggota Pansus IKN ada Potensi Mudhorot di Pemindahan Ibu Kota Negara https://t.co/Yx1AAYom1D ..","1176799139071287298","","","in","Kota Padang","0","0","0","https://twitter.com/GoSumbarcom/status/1176799139071287298","585858346","GoSumbarcom"
"1177927326132080641","Sat Sep 28 12:45:34 +0000 2019","6","Ada tiga visi IKN sebagai katalis peningkatan peradaban manusia Indonesia. https://t.co/KmDkb1dvSh","1177927326132080641","","","in","Jakarta","0","0","1","https://twitter.com/kompascom/status/1177927326132080641","23343960","kompascom"
"1176696902160539648","Wed Sep 25 03:16:18 +0000 2019","0","Gubernur Kaltim Isran Noor mengaku rencana pemindahan Ibu Kota Negara (IKN) ke Provinsi Kalimantan Timur (Kaltim) merupakan suatu kebahagian dan mendapat dukungan masyarakat karena akan memberikan kontribusi baru bagi masyarakat. https://t.co/1yofGIbs2U","1176696902160539648","","","in","samarinda","0","0","0","https://twitter.com/Kaltim_ANTARA/status/1176696902160539648","560055446","Kaltim_ANTARA"
"1176804570338668544","Wed Sep 25 10:24:08 +0000 2019","11","Panitia Khusus (Pansus) pemindahan Ibu Kota Negara (IKN) hari ini menggelar rapat kajian bersama dengan pemerintah pusat. Begini kelangsungannya: #IbuKotaBaru via @detikfinance https://t.co/743iEJUutm","1176804570338668544","","","in","","1","0","1","https://twitter.com/detikcom/status/1176804570338668544","69183155","detikcom"
"1176799520346099712","Wed Sep 25 10:04:04 +0000 2019","0","Anggota Pansus IKN ada Potensi Mudhorot di Pemindahan Ibu Kota Negara https://t.co/et5qLaGdjE .. #GoRiau","1176799520346099712","","","in","Pekanbaru Riau","0","0","0","https://twitter.com/GoRiauCom/status/1176799520346099712","1632918924","GoRiauCom"
"1177544159261073410","Fri Sep 27 11:22:59 +0000 2019","4","Kepala BPIW Kementerian PUPR Hadi Sucahyono mengatakan untuk bisa membangun infrastruktur di IKN perlu payung hukum. Seperti apa penuturannya? #IbuKotaBaru #KementerianPUPR via @detikfinance https://t.co/pBzGxbJbYy","1177544159261073410","","","in","","0","2","1","https://twitter.com/detikcom/status/1177544159261073410","69183155","detikcom"
"1176697104003039232","Wed Sep 25 03:17:06 +0000 2019","0","Panitia Khusus (Pansus) pemindahan Ibu Kota Negara (IKN) DPR-RI dalam kunjungan kerjanya ke Provinsi Kaltim melakukan pertemuan dengan Gubernur Kaltim Bupati Penajam Paser Utara dan Bupati Kutai Kartanegara guna mendapatkan informasi sebanyak... https://t.co/poDQVdGUSK","1176697104003039232","","","in","samarinda","0","0","0","https://twitter.com/Kaltim_ANTARA/status/1176697104003039232","560055446","Kaltim_ANTARA"
"1176346435329171456","Tue Sep 24 04:03:40 +0000 2019","0","Panitia Khusus Pemindahan Ibu Kota Negara (IKN) hari ini bertolak dari Jakarta ke Provinsi Kalimantan Timur untuk melakukan pertemuan dengan Gubernur Kaltim Bupati Penajam Paser Utara dan Bupati Kutai Kartanegara. https://t.co/Vrxs9oSbfL","1176346435329171456","","","in","samarinda","0","0","0","https://twitter.com/Kaltim_ANTARA/status/1176346435329171456","560055446","Kaltim_ANTARA"
"1176797575027945472","Wed Sep 25 09:56:20 +0000 2019","0","https://t.co/lxW6rcYiMy Panitia Khusus (Pansus) pemindahan Ibu Kota Negara (IKN) hari ini menggelar rapat kajian bersama dengan pemerintah pusat.","1176797575027945472","","","in","","0","0","0","https://twitter.com/a_d_yunadi/status/1176797575027945472","3498535272","a_d_yunadi"
"1175351465193295873","Sat Sep 21 10:10:00 +0000 2019","0","Presiden Joko Widodo mengumumkan ibu kota negara akan dipindah https://t.co/pNvEpPnwUq","1175351465193295873","","","in","samarinda","0","0","0","https://twitter.com/Kaltim_ANTARA/status/1175351465193295873","560055446","Kaltim_ANTARA"
